,GridName,GridRows,GridColumns,NumOfAgents,NumOfObstacles,InstanceId,BranchingFactor,ObstacleDensity,AvgDistanceToGoal,MaxDistanceToGoal,MinDistanceToGoal,AvgStartDistances,AvgGoalDistances,PointsAtSPRatio,A*+OD+ID Success,A*+OD+ID Runtime,A*+OD+ID Solution Cost,A*+OD+ID Expanded,A*+OD+ID Generated,A*+OD+ID Max Group Size,A*+OD+ID Min Group Size,A*+OD+ID Max Group,A*+OD+ID Solution Depth,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Success,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Solution Cost,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Expanded (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Generated (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Closed List Hits (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Partial Expansions (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Adoptions (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Pruning Successes (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Pruning Failures (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Nodes Expanded With Goal Cost (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Look Ahead Nodes Created (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Conflicts Bypassed With Adoption (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Cardinal Conflict Splits (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Semi-Cardinal Conflict Splits (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Non-Cardinal Conflict Splits (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes MDDs Built (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Nodes Pushed Back (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Restarts (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Max Group Size (HL),EPEA*/SIC Expanded,EPEA*/SIC Generated,EPEA*/SIC Reopened,EPEA*/SIC BPMX boosts,EPEA*/SIC Closed List Hits,EPEA*/SIC Reopened With Old H,EPEA*/SIC H Updated From Other Area,EPEA*/SIC Max expansion delay,EPEA*/SIC Quick Insertions,EPEA*/SIC Quick Insertions Cancelled,EPEA*/SIC Expanded Full States,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Quick Insertions,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Quick Insertions Cancelled,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Max Group,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Solution Depth,Basic-CBS/(A*/SIC)+ID Success,Basic-CBS/(A*/SIC)+ID Runtime,Basic-CBS/(A*/SIC)+ID Solution Cost,Basic-CBS/(A*/SIC)+ID Expanded,Basic-CBS/(A*/SIC)+ID Generated,Basic-CBS/(A*/SIC)+ID Max Group Size,Basic-CBS/(A*/SIC)+ID Min Group Size,Basic-CBS/(A*/SIC)+ID Max Group,Basic-CBS/(A*/SIC)+ID Solution Depth,ICTS 3E +ID Success,ICTS 3E +ID Runtime,ICTS 3E +ID Solution Cost,ICTS 3E +ID Expanded,ICTS 3E +ID Generated,ICTS 3E +ID Max Group Size,ICTS 3E +ID Min Group Size,ICTS 3E +ID Max Group,ICTS 3E +ID Solution Depth,EPEA*+ID Success,EPEA*+ID Runtime,EPEA*+ID Solution Cost,EPEA*+ID Expanded,EPEA*+ID Generated,EPEA*+ID Max Group Size,EPEA*+ID Min Group Size,EPEA*+ID Max Group,EPEA*+ID Solution Depth,Y,Y Success,Y Runtime,GridSize,Sparsity
346,empty-48-48,48,48,81,0,5,4.14e+56,0.0,30.97530864,79,1,30.58898,31.40018,0.6514757,1,4734.6325,2512,10580,32942,2,1,2,3,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,1,4391.8167,2512,3104,8514,2,1,2,3,1,4402.656,2512,6784,12239,2,1,2,3,ICTS 3E +ID Runtime,1,4391.8167,2304,0.03515625
347,empty-48-48,48,48,82,0,5,2.07e+57,0.0,30.80487805,79,1,30.560090000000002,31.63855,0.6532118,1,4625.8421,2529,10597,32992,2,1,2,3,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,1,4397.1553,2529,3121,8564,2,1,2,3,1,4339.9311,2529,6801,12289,2,1,2,3,EPEA*+ID Runtime,1,4339.9311,2304,0.035590277777777776
348,empty-48-48,48,48,83,0,5,1.0300000000000001e+58,0.0,30.62650602,79,1,30.49168,31.66265,0.655816,1,4783.5607,2545,10613,33043,2,1,2,3,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,1,4507.3572,2545,3137,8613,2,1,2,3,1,4439.4259999999995,2545,6817,12340,2,1,2,3,EPEA*+ID Runtime,1,4439.4259999999995,2304,0.03602430555555555
349,empty-48-48,48,48,84,0,5,5.17e+58,0.0,30.88095238,79,1,30.75406,31.942859999999996,0.6666667,1,4936.2308,2597,10684,33235,2,1,2,3,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,1,4565.2547,2597,3208,8805,2,1,2,3,1,4529.0213,2597,6888,12532,2,1,2,3,EPEA*+ID Runtime,1,4529.0213,2304,0.036458333333333336
350,empty-48-48,48,48,85,0,5,2.5800000000000005e+59,0.0,30.74117647,79,1,30.821340000000003,31.904790000000002,0.6666667,1,4975.928,2616,10703,33293,2,1,2,3,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,1,4748.9513,2616,3227,8863,2,1,2,3,1,4699.8404,2616,6907,12590,2,1,2,3,EPEA*+ID Runtime,1,4699.8404,2304,0.03689236111111111
351,empty-48-48,48,48,86,0,5,1.29e+60,0.0,30.56976744,79,1,30.906709999999997,31.91045,0.671875,1,5475.6977,2632,10719,33343,2,1,2,3,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,1,5038.1244,2632,3243,8913,2,1,2,3,1,5000.0288,2632,6923,12640,2,1,2,3,EPEA*+ID Runtime,1,5000.0288,2304,0.03732638888888889
352,empty-48-48,48,48,87,0,5,6.460000000000001e+60,0.0,30.83908046,79,1,31.059559999999998,31.862070000000003,0.6827257,1,5767.8364,2686,10847,33640,2,1,2,3,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,1,5294.1335,2686,3371,9210,2,1,2,3,1,5444.2182,2686,7051,12937,2,1,2,3,ICTS 3E +ID Runtime,1,5294.1335,2304,0.037760416666666664
353,empty-48-48,48,48,88,0,5,3.23e+61,0.0,31.13636364,79,1,30.979570000000002,32.02145,0.6953125,1,5757.9263,2743,10904,33808,2,1,2,3,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,1,5453.621999999999,2743,3428,9378,2,1,2,3,1,5433.5386,2743,7108,13100,2,1,2,3,EPEA*+ID Runtime,1,5433.5386,2304,0.03819444444444445
354,empty-48-48,48,48,89,0,5,1.6200000000000001e+62,0.0,30.85393258,79,1,30.952309999999997,31.985020000000002,0.6953125,1,5658.0286,2749,10910,33827,2,1,2,3,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,1,2478.8077,2749,3434,9397,2,1,2,3,1,2474.8834,2749,7114,13119,2,1,2,3,EPEA*+ID Runtime,1,2474.8834,2304,0.038628472222222224
355,empty-48-48,48,48,90,0,5,8.08e+62,0.0,30.98888889,79,1,30.99072,31.951159999999998,0.702691,1,2725.2587,2792,10953,33957,2,1,2,3,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,1,2604.3493,2792,3477,9527,2,1,2,3,1,2541.5469,2792,7157,13249,2,1,2,3,EPEA*+ID Runtime,1,2541.5469,2304,0.0390625
356,empty-48-48,48,48,91,0,5,4.04e+63,0.0,30.92307692,79,1,31.07167,31.82035,0.7048611,1,2752.5913,2817,10978,34026,2,1,2,3,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,1,2651.8188,2817,3502,9596,2,1,2,3,1,2632.9721,2817,7182,13318,2,1,2,3,EPEA*+ID Runtime,1,2632.9721,2304,0.039496527777777776
357,empty-48-48,48,48,92,0,5,2.0200000000000003e+64,0.0,31.34782609,79,1,31.201959999999996,31.9467,0.7065971999999999,1,6341.7951,2887,11100,34336,2,1,2,3,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,1,5993.024,2887,3624,9906,2,1,2,3,1,5968.9444,2887,7304,13628,2,1,2,3,EPEA*+ID Runtime,1,5968.9444,2304,0.03993055555555555
358,empty-48-48,48,48,93,0,5,1.0100000000000001e+65,0.0,31.2688172,79,1,31.14985,31.986729999999998,0.7087674,1,6720.2406,2911,11141,34438,2,1,2,3,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,1,6546.5766,2911,3665,10008,2,1,2,3,1,6489.8174,2911,7345,13730,2,1,2,3,EPEA*+ID Runtime,1,6489.8174,2304,0.040364583333333336
359,empty-48-48,48,48,94,0,5,5.050000000000001e+65,0.0,31.12765957,79,1,31.33662,31.99642,0.7100694000000001,1,6816.9052,2929,11175,34516,2,1,2,3,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,1,6341.4449,2929,3699,10086,2,1,2,3,1,6327.9864,2929,7379,13808,2,1,2,3,EPEA*+ID Runtime,1,6327.9864,2304,0.04079861111111111
360,empty-48-48,48,48,95,0,5,2.5200000000000004e+66,0.0,31.05263158,79,1,31.31754,32.04781,0.7100694000000001,1,6845.9869,2953,11199,34586,2,1,2,3,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,1,6463.8196,2953,3723,10156,2,1,2,3,1,6551.9173,2953,7403,13878,2,1,2,3,ICTS 3E +ID Runtime,1,6463.8196,2304,0.04123263888888889
361,empty-48-48,48,48,96,0,5,1.2600000000000003e+67,0.0,31.07291667,79,1,31.259659999999997,31.989259999999998,0.7135417,1,7748.8644,2986,11248,34714,2,1,2,3,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,1,7420.6755,2986,3772,10284,2,1,2,3,1,7388.2356,2986,7452,14006,2,1,2,3,EPEA*+ID Runtime,1,7388.2356,2304,0.041666666666666664
362,empty-48-48,48,48,97,0,5,6.310000000000001e+67,0.0,31.45360825,79,1,31.399959999999997,32.04124,0.7178819000000001,1,7743.9877,3054,11324,34933,2,1,2,3,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,1,7782.5025,3054,3848,10503,2,1,2,3,1,7433.6324,3054,7528,14225,2,1,2,3,EPEA*+ID Runtime,1,7433.6324,2304,0.04210069444444445
363,empty-48-48,48,48,98,0,5,3.1600000000000005e+68,0.0,31.31632653,79,1,31.346940000000004,31.90992,0.71875,1,7888.714,3072,11342,34983,2,1,2,3,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,1,7781.7629,3072,3866,10557,2,1,2,3,1,7500.0695,3072,7546,14282,2,1,2,3,EPEA*+ID Runtime,1,7500.0695,2304,0.042534722222222224
364,empty-48-48,48,48,99,0,5,1.5800000000000002e+69,0.0,31.35353535,79,1,31.363229999999998,31.76202,0.7222221999999999,1,8067.8163,3107,11389,35108,2,1,2,3,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,1,7804.6552,3107,3913,10682,2,1,2,3,1,7763.0237,3107,7593,14407,2,1,2,3,EPEA*+ID Runtime,1,7763.0237,2304,0.04296875
365,empty-48-48,48,48,100,0,5,7.890000000000002e+69,0.0,31.21,79,1,31.462770000000003,31.876440000000002,0.7226563,1,8341.2333,3124,11406,35144,2,1,2,3,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,1,7882.3083,3124,3930,10718,2,1,2,3,1,7910.7096,3124,7610,14443,2,1,2,3,ICTS 3E +ID Runtime,1,7882.3083,2304,0.043402777777777776
366,empty-48-48,48,48,101,0,5,3.940000000000001e+70,0.0,31.11881188,79,1,31.52747,31.903709999999997,0.7230903000000001,1,11778.6061,3146,11441,35235,2,1,2,3,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,1,10490.7607,3146,3965,10809,2,1,2,3,1,8402.8366,3146,7645,14534,2,1,2,3,EPEA*+ID Runtime,1,8402.8366,2304,0.04383680555555555
367,empty-48-48,48,48,102,0,5,1.9700000000000004e+71,0.0,31.2745098,79,1,31.562920000000002,31.837809999999998,0.7300346999999999,1,9794.947,3193,11488,35449,2,1,2,3,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,1,9155.01,3193,4012,10949,2,1,2,3,1,9317.4282,3193,7692,14674,2,1,2,3,ICTS 3E +ID Runtime,1,9155.01,2304,0.044270833333333336
368,empty-48-48,48,48,103,0,5,9.860000000000001e+71,0.0,31.203883500000003,79,1,31.486929999999997,31.80022,0.7300346999999999,1,10348.4378,3217,11512,35522,2,1,2,3,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,1,9366.1578,3217,4036,11022,2,1,2,3,1,10097.5809,3217,7716,14747,2,1,2,3,ICTS 3E +ID Runtime,1,9366.1578,2304,0.04470486111111111
369,empty-48-48,48,48,104,0,5,4.930000000000001e+72,0.0,30.94230769,79,1,31.423990000000003,31.75733,0.7300346999999999,1,10540.6798,3221,11516,35537,2,1,2,3,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,1,9793.7173,3221,4040,11035,2,1,2,3,1,9985.3666,3221,7720,14764,2,1,2,3,ICTS 3E +ID Runtime,1,9793.7173,2304,0.04513888888888889
370,empty-48-48,48,48,105,0,5,2.4700000000000005e+73,0.0,30.83809524,79,1,31.45301,31.90656,0.7374132,1,10580.1814,3241,11536,35598,2,1,2,3,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,1,9864.8987,3241,4060,11096,2,1,2,3,1,10135.5529,3241,7740,14825,2,1,2,3,ICTS 3E +ID Runtime,1,9864.8987,2304,0.045572916666666664
371,empty-48-48,48,48,106,0,5,1.2300000000000003e+74,0.0,30.62264151,79,1,31.3405,31.76688,0.7391493,1,10729.4096,3249,11544,35625,2,1,2,3,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,1,9935.7021,3249,4068,11121,2,1,2,3,1,10456.6218,3249,7748,14848,2,1,2,3,ICTS 3E +ID Runtime,1,9935.7021,2304,0.04600694444444445
372,empty-48-48,48,48,107,0,5,6.160000000000001e+74,0.0,30.4953271,79,1,31.310140000000004,31.776390000000003,0.7391493,1,10852.3379,3266,11561,35675,2,1,2,3,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,1,9955.25,3266,4085,11171,2,1,2,3,1,10475.671,3266,7765,14898,2,1,2,3,ICTS 3E +ID Runtime,1,9955.25,2304,0.046440972222222224
